repository	destination_path	component_id	category	origin	available_by	ownership_note
dotfiles-dev	home/.local/share/checkrun/schemas/rubocop.schema.json	checkrun	config	old:.local/share/checkrun/schemas/rubocop.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/ruff.schema.json	checkrun	config	old:.local/share/checkrun/schemas/ruff.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/rumdl.schema.json	checkrun	config	old:.local/share/checkrun/schemas/rumdl.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/rustfmt.schema.json	checkrun	config	old:.local/share/checkrun/schemas/rustfmt.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/stylua.schema.json	checkrun	config	old:.local/share/checkrun/schemas/stylua.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/taplo.schema.json	checkrun	config	old:.local/share/checkrun/schemas/taplo.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/tox.schema.json	checkrun	config	old:.local/share/checkrun/schemas/tox.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/typos.schema.json	checkrun	config	old:.local/share/checkrun/schemas/typos.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/uv.schema.json	checkrun	config	old:.local/share/checkrun/schemas/uv.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/yamlfmt.schema.json	checkrun	config	old:.local/share/checkrun/schemas/yamlfmt.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles	.local/share/doc/dotfiles/superpowers/plans/2026-07-06-vscode-tab-consistency.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/plans/2026-07-06-vscode-tab-consistency.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/plans/2026-08-02-android-developer-tools.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/plans/2026-08-02-android-developer-tools.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/plans/2026-08-03-opencode-agentguard-hooks.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/plans/2026-08-03-opencode-agentguard-hooks.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/specs/2026-07-06-vscode-tab-consistency-design.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/specs/2026-07-06-vscode-tab-consistency-design.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/specs/2026-07-28-vscode-new-buffer-save-design.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/specs/2026-07-28-vscode-new-buffer-save-design.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/specs/2026-08-02-android-developer-tools-design.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/specs/2026-08-02-android-developer-tools-design.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/specs/2026-08-03-opencode-agentguard-hooks-design.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/specs/2026-08-03-opencode-agentguard-hooks-design.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles-dev	home/.vscode/README.md	vscode	docs	old:.vscode/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.vscode/settings.json	vscode	config	old:.vscode/settings.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	LICENSE	repository-shared-bootstrap	repository	old:.github/LICENSE	bootstrap	owner=dotfiles-dev; source=locked-dotfiles
dotfiles-dev	README.md	repository-dev	docs	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-dev	test/lib/capability-fixture.sh	repository-dev	test	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-dev	test/lib/wait-github-state.sh	repository-dev	test	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-dev	test/run	repository-dev	test	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-dev	test/workflow-test	repository-dev	test	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-dev	vim.yml	repository-dev	ci	new	d3	owner=dotfiles-dev; source=new; family=nvim-dev
dotfiles-nvim	.github/cgraf78-actions.lock	repository-shared-bootstrap	repository	old:.github/cgraf78-actions.lock	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-nvim	.github/dot-test-suites.txt	repository-nvim	ci	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap
dotfiles-nvim	.github/dot.lock	repository-nvim	repository	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap
dotfiles-nvim	.github/dotfiles-source.lock	repository-nvim	repository	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap
dotfiles-nvim	.github/repository-settings-endpoints.txt	repository-nvim	repository	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap
dotfiles-nvim	.github/shellcheck-files.txt	repository-shared-bootstrap	repository	old:.github/shellcheck-files.txt	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-nvim	.github/workflows/test.yml	repository-shared-bootstrap	ci	old:.github/workflows/test.yml	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-nvim	.gitignore	repository-nvim	repository	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap
dotfiles-nvim	home/.config/dot/merge-hooks.d/nvim/README.md	nvim-editor	docs	old:.config/dot/merge-hooks.d/nvim/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/init.lua	nvim-editor	config	old:.config/nvim/init.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lazyvim.json	split-nvim	config	old:.config/nvim/lazyvim.json	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/autocmds.lua	nvim-editor	config	old:.config/nvim/lua/config/autocmds.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/command-palette.lua	nvim-editor	config	old:.config/nvim/lua/config/command-palette.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/diagnostics.lua	nvim-editor	config	old:.config/nvim/lua/config/diagnostics.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/dot-runtime.lua	nvim-editor	config	old:.config/nvim/lua/config/dot-runtime.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/keymaps.lua	nvim-editor	config	old:.config/nvim/lua/config/keymaps.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/keymaps/README.md	nvim-editor	docs	old:.config/nvim/lua/config/keymaps/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/keymaps/workspace.lua	split-nvim	config	old:.config/nvim/lua/config/keymaps/workspace.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/lazy-update-lock.lua	nvim-editor	config	old:.config/nvim/lua/config/lazy-update-lock.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/lazy.lua	nvim-editor	config	old:.config/nvim/lua/config/lazy.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/nvim-workspace.lua	nvim-editor	config	old:.config/nvim/lua/config/nvim-workspace.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/options.lua	nvim-editor	config	old:.config/nvim/lua/config/options.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/README.md	split-nvim	docs	old:.config/nvim/lua/config/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/termnav.lua	nvim-editor	config	old:.config/nvim/lua/config/termnav.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/config/window-focus.lua	nvim-editor	config	old:.config/nvim/lua/config/window-focus.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/colorscheme.lua	nvim-editor	config	old:.config/nvim/lua/plugins/colorscheme.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/editor.lua	nvim-editor	config	old:.config/nvim/lua/plugins/editor.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/git.lua	split-nvim	config	old:.config/nvim/lua/plugins/git.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/README.md	split-nvim	docs	old:.config/nvim/lua/plugins/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/ui.lua	nvim-editor	config	old:.config/nvim/lua/plugins/ui.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/lua/plugins/workspace.lua	split-nvim	config	old:.config/nvim/lua/plugins/workspace.lua	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/README.md	split-nvim	docs	old:.config/nvim/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/selene.toml	nvim-editor	config	old:.config/nvim/selene.toml	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/nvim/vim.yml	nvim-editor	config	old:.config/nvim/vim.yml	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/ripgrep/config.editor	split-ripgrep	config	old:.config/ripgrep/config	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shdeps/20-nvim.conf	split-shdeps	dependency	old:.config/shdeps/10-deps.conf	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shdeps/hooks.d/neovim/neovim.sh	nvim-editor	dependency	old:.config/shdeps/hooks.d/neovim/neovim.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shdeps/hooks.d/README-nvim.md	split-shdeps	docs	old:.config/shdeps/hooks.d/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shdeps/README-nvim.md	split-shdeps	docs	old:.config/shdeps/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shell/env.d/60-editor.sh	split-shell	config	old:.config/shell/env.d/60-tools.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/shell/interactive.d/60-editor-aliases.sh	split-shell	config	old:.config/shell/interactive.d/50-aliases.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.config/tmux/conf.d/20-editor.conf	split-tmux	config	old:.config/tmux/tmux.conf	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/bin/nvim	nvim-editor	runtime	old:.local/bin/nvim	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/doctor.d/70-nvim.sh	split-nvim	doctor	old:.local/lib/dotfiles/doctor.d/70-nvim.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/doctor.d/lib/nvim.sh	split-nvim	doctor	old:.local/lib/dotfiles/doctor.d/lib/nvim.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/merge-hooks.d/nvim.sh	nvim-editor	runtime	old:.local/lib/dotfiles/merge-hooks.d/nvim.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/fixtures/nvim-link-routes.tsv	nvim-editor	test	old:.local/lib/dotfiles/tests/fixtures/nvim-link-routes.tsv	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/link-routing-test	split-tests	test	old:.local/lib/dotfiles/tests/wezterm-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/lua-test	split-tests	test	old:.local/lib/dotfiles/tests/lua-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-doctor-test	split-doctor	test	old:.local/lib/dotfiles/tests/core-doctor-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-merges-test	split-tests	test	old:.local/lib/dotfiles/tests/core-merges-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-static-test	split-tests	test	old:.local/lib/dotfiles/tests/core-static-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-test	split-nvim	test	old:.local/lib/dotfiles/tests/nvim-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-update-test	split-tests	test	old:.local/lib/dotfiles/tests/core-update-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/README.md	split-tests	test	old:.local/lib/dotfiles/tests/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-shdeps-hooks-test	split-shdeps	test	old:.local/lib/dotfiles/tests/shdeps-hooks-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-nvim	home/.local/lib/dotfiles/tests/tmux-editor-test	split-tmux	test	old:.local/lib/dotfiles/tests/tmux-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles	.local/share/doc/dotfiles/superpowers/plans/2026-08-02-nvim-terminal-user-var-guard.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/plans/2026-08-02-nvim-terminal-user-var-guard.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles	.local/share/doc/dotfiles/superpowers/specs/2026-08-02-nvim-terminal-user-var-guard-design.md	repository-history	docs	old:.local/share/doc/dotfiles/superpowers/specs/2026-08-02-nvim-terminal-user-var-guard-design.md	bootstrap	owner=dotfiles; source=locked-dotfiles; family=base
dotfiles-nvim	LICENSE	repository-shared-bootstrap	repository	old:.github/LICENSE	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-nvim	README.md	repository-nvim	docs	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-nvim	test/lib/capability-fixture.sh	repository-nvim	test	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-nvim	test/lib/wait-github-state.sh	repository-nvim	test	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-nvim	test/run	repository-nvim	test	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-nvim	test/workflow-test	repository-nvim	test	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-nvim	docs/merge-hooks.md	split-docs	docs	old:.config/dot/merge-hooks.d/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/merge-hooks.md	split-docs	docs	old:.config/dot/merge-hooks.d/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	docs/shell.md	split-docs	docs	old:.config/shell/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/shell.md	split-docs	docs	old:.config/shell/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	docs/shell-environment.md	split-docs	docs	old:.config/shell/env.d/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/shell-environment.md	split-docs	docs	old:.config/shell/env.d/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	docs/shell-interactive.md	split-docs	docs	old:.config/shell/interactive.d/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/shell-interactive.md	split-docs	docs	old:.config/shell/interactive.d/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	docs/commands.md	split-docs	docs	old:.local/bin/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/commands.md	split-docs	docs	old:.local/bin/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	docs/runtime.md	split-docs	docs	old:.local/lib/dotfiles/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	docs/runtime.md	split-docs	docs	old:.local/lib/dotfiles/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	docs/ds.md	split-docs	docs	old:.config/ds/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.config/shell/env.d/80-editor-defaults.sh	split-shell-core-env	config	old:.config/shell/env.d/50-core.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.config/shell/env.d/80-dev-environment.sh	split-shell-core-env	config	old:.config/shell/env.d/50-core.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=dev
dotfiles-dev	home/.config/ds/profile.conf	agent-tooling	config	old:.config/ds/profile.conf	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-nvim	.github/dependabot.yml	repository-shared-bootstrap	ci	old:.github/dependabot.yml	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-dev	.github/dependabot.yml	repository-shared-bootstrap	ci	old:.github/dependabot.yml	bootstrap	owner=dotfiles-dev; source=locked-dotfiles
dotfiles-nvim	.github/workflows/retry-infrastructure.yml	repository-shared-bootstrap	ci	old:.github/workflows/retry-infrastructure.yml	bootstrap	owner=dotfiles-nvim; source=locked-dotfiles
dotfiles-dev	.github/workflows/retry-infrastructure.yml	repository-shared-bootstrap	ci	old:.github/workflows/retry-infrastructure.yml	bootstrap	owner=dotfiles-dev; source=locked-dotfiles
dotfiles-nvim	test/lib/repository-settings.sh	repository-nvim	test	new	bootstrap	owner=dotfiles-nvim; source=new-public-bootstrap; family=nvim-editor
dotfiles-dev	test/lib/repository-settings.sh	repository-dev	test	new	bootstrap	owner=dotfiles-dev; source=new-public-bootstrap; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/android-editor-ci-smoke	split-tests	test	old:.local/lib/dotfiles/tests/android-ci-smoke	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/android-dev-ci-smoke	split-tests	test	old:.local/lib/dotfiles/tests/android-ci-smoke	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim-launchers-test	split-tests	test	old:.local/lib/dotfiles/tests/core-launchers-test	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-launchers-test	split-tests	test	old:.local/lib/dotfiles/tests/core-launchers-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/core-README.md	split-tests	test	old:.local/lib/dotfiles/tests/core/README.md	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/core-README.md	split-tests	test	old:.local/lib/dotfiles/tests/core/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/doctor.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/doctor.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/doctor.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/doctor.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/launchers.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/launchers.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/launchers.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/launchers.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/merges.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/merges.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/merges.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/merges.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/static.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/static.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/static.sh	split-tests	test	old:.local/lib/dotfiles/tests/core/static.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/helpers.sh	split-tests	test	old:.local/lib/dotfiles/tests/helpers.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/helpers.sh	split-tests	test	old:.local/lib/dotfiles/tests/helpers.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-nvim	home/.local/lib/dotfiles/tests/nvim/load-merge-api.sh	split-tests	test	old:.local/lib/dotfiles/tests/load-merge-api.sh	d2	owner=dotfiles-nvim; source=locked-dotfiles; family=nvim-editor
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/load-merge-api.sh	split-tests	test	old:.local/lib/dotfiles/tests/load-merge-api.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/fixtures/common-language-policy.json	local-lib-dotfiles-tests-fixtures-common-language-policy-json	test	old:.local/lib/dotfiles/tests/fixtures/common-language-policy.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	docs/nvim/configuration.md	split-nvim	docs	old:.config/nvim/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	docs/nvim/modules.md	split-nvim	docs	old:.config/nvim/lua/config/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	docs/nvim/plugins.md	split-nvim	docs	old:.config/nvim/lua/plugins/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/config/keymaps/workspace-dev.lua	split-nvim	config	old:.config/nvim/lua/config/keymaps/workspace.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/zz-dev-extras.lua	split-nvim	config	old:.config/nvim/lazyvim.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/workspace-dev.lua	split-nvim	config	old:.config/nvim/lua/plugins/workspace.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.local/lib/dotfiles/tests/nvim-dev-test	split-nvim	test	old:.local/lib/dotfiles/tests/nvim-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/find.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode/find.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/lsp.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode/lsp.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/paste.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode/paste.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/README.md	vscode	docs	old:.config/nvim/lua/config/keymaps/vscode/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/replace.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode/replace.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/nvim/lua/config/keymaps/vscode/selection.lua	vscode	config	old:.config/nvim/lua/config/keymaps/vscode/selection.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/mise/README.md	dev-toolchain	docs	old:.config/mise/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shell/interactive.d/57-git-tools.sh	git-workflow	config	old:.config/shell/interactive.d/57-git-tools.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
